IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,GEO,Georgia,Year,2017,false,,,,,,,,,,,,,7.06,,,,,,7.06,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,IRL,Ireland,Year,2017,false,,,,,,,,,,,,,7.06,,,,,,7.06,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2017,false,,,,,,,,,,,,,7.11,,,,,,7.11,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,CZE,Czechia,Year,2017,false,,,,,,,,,,,,,7.14,,,,,,7.14,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2017,false,,,,,,,,,,,,,7.21,,,,,,7.21,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,SMR,San Marino,Year,2017,false,,,,,,,,,,,,,7.22,,,,,,7.22,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,TJK,Tajikistan,Year,2017,false,,,,,,,,,,,,,7.23,,,,,,7.23,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,ISR,Israel,Year,2017,false,,,,,,,,,,,,,7.29,,,,,,7.29,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2017,false,,,,,,,,,,,,,7.43,,,,,,7.43,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2017,false,,,,,,,,,,,,,7.43,,,,,,7.43,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,ZWE,Zimbabwe,Year,2017,false,,,,,,,,,,,,,7.47,,,,,,7.47,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2017,false,,,,,,,,,,,,,7.52,,,,,,7.52,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,COL,Colombia,Year,2017,false,,,,,,,,,,,,,7.68,,,,,,7.68,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2017,false,,,,,,,,,,,,,7.76,,,,,,7.76,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2017,false,,,,,,,,,,,,,7.79,,,,,,7.79,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,BDI,Burundi,Year,2017,false,,,,,,,,,,,,,7.9,,,,,,7.9,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2017,false,,,,,,,,,,,,,7.98,,,,,,7.98,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2017,false,,,,,,,,,,,,,7.98,,,,,,7.98,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,GRC,Greece,Year,2017,false,,,,,,,,,,,,,8.1,,,,,,8.1,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2017,false,,,,,,,,,,,,,8.19,,,,,,8.19,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,SRB,Serbia,Year,2017,false,,,,,,,,,,,,,8.22,,,,,,8.22,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,SSD,South Sudan,Year,2017,false,,,,,,,,,,,,,8.24,,,,,,8.24,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,ISL,Iceland,Year,2017,false,,,,,,,,,,,,,8.31,,,,,,8.31,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2017,false,,,,,,,,,,,,,8.34,,,,,,8.34,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2017,false,,,,,,,,,,,,,8.43,,,,,,8.43,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,ITA,Italy,Year,2017,false,,,,,,,,,,,,,8.68,,,,,,8.68,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2017,false,,,,,,,,,,,,,8.72,,,,,,8.72,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,NAM,Namibia,Year,2017,false,,,,,,,,,,,,,8.73,,,,,,8.73,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,WPR,Western Pacific,Country,NIU,Niue,Year,2017,false,,,,,,,,,,,,,8.75,,,,,,8.75,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,URY,Uruguay,Year,2017,false,,,,,,,,,,,,,8.82,,,,,,8.82,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,MLT,Malta,Year,2017,false,,,,,,,,,,,,,8.89,,,,,,8.89,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2017,false,,,,,,,,,,,,,8.94,,,,,,8.94,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,ESP,Spain,Year,2017,false,,,,,,,,,,,,,8.96,,,,,,8.96,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,WPR,Western Pacific,Country,NZL,New Zealand,Year,2017,false,,,,,,,,,,,,,9.02,,,,,,9.02,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,CHL,Chile,Year,2017,false,,,,,,,,,,,,,9.07,,,,,,9.07,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,LBR,Liberia,Year,2017,false,,,,,,,,,,,,,9.09,,,,,,9.09,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,FIN,Finland,Year,2017,false,,,,,,,,,,,,,9.13,,,,,,9.13,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2017,false,,,,,,,,,,,,,9.24,,,,,,9.24,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,WPR,Western Pacific,Country,AUS,Australia,Year,2017,false,,,,,,,,,,,,,9.27,,,,,,9.27,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,PRT,Portugal,Year,2017,false,,,,,,,,,,,,,9.31,,,,,,9.31,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2017,false,,,,,,,,,,,,,9.4,,,,,,9.4,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,BRA,Brazil,Year,2017,false,,,,,,,,,,,,,9.47,,,,,,9.47,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,GBR,United Kingdom of Great Britain and Northern Ireland,Year,2017,false,,,,,,,,,,,,,9.81,,,,,,9.81,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,MCO,Monaco,Year,2016,false,,,,,,,,,,,,,1.63,,,,,,1.63,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,DNK,Denmark,Year,2016,false,,,,,,,,,,,,,10.14,,,,,,10.14,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2016,false,,,,,,,,,,,,,10.28,,,,,,10.28,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,NLD,Netherlands,Year,2016,false,,,,,,,,,,,,,10.29,,,,,,10.29,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,AUT,Austria,Year,2016,false,,,,,,,,,,,,,10.35,,,,,,10.35,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,NOR,Norway,Year,2016,false,,,,,,,,,,,,,10.59,,,,,,10.59,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,WPR,Western Pacific,Country,JPN,Japan,Year,2016,false,,,,,,,,,,,,,10.66,,,,,,10.66,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2016,false,,,,,,,,,,,,,10.75,,,,,,10.75,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,BEL,Belgium,Year,2016,false,,,,,,,,,,,,,10.77,,,,,,10.77,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,SWE,Sweden,Year,2016,false,,,,,,,,,,,,,10.85,,,,,,10.85,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,MWI,Malawi,Year,2016,false,,,,,,,,,,,,,10.88,,,,,,10.88,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,CAN,Canada,Year,2016,false,,,,,,,,,,,,,11.02,,,,,,11.02,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,DEU,Germany,Year,2016,false,,,,,,,,,,,,,11.24,,,,,,11.24,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,CHE,Switzerland,Year,2016,false,,,,,,,,,,,,,11.3,,,,,,11.3,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,FRA,France,Year,2016,false,,,,,,,,,,,,,11.47,,,,,,11.47,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EMR,Eastern Mediterranean,Country,AFG,Afghanistan,Year,2016,false,,,,,,,,,,,,,11.82,,,,,,11.82,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,WPR,Western Pacific,Country,PLW,Palau,Year,2016,false,,,,,,,,,,,,,12.12,,,,,,12.12,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,CUB,Cuba,Year,2016,false,,,,,,,,,,,,,12.22,,,,,,12.22,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,WPR,Western Pacific,Country,FSM,Micronesia (Federated States of),Year,2016,false,,,,,,,,,,,,,13.14,,,,,,13.14,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2016,false,,,,,,,,,,,,,15.61,,,,,,15.61,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,SLE,Sierra Leone,Year,2016,false,,,,,,,,,,,,,16.53,,,,,,16.53,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,USA,United States of America,Year,2016,false,,,,,,,,,,,,,16.84,,,,,,16.84,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,WPR,Western Pacific,Country,MHL,Marshall Islands,Year,2016,false,,,,,,,,,,,,,17.37,,,,,,17.37,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,WPR,Western Pacific,Country,PNG,Papua New Guinea,Year,2016,false,,,,,,,,,,,,,2.33,,,,,,2.33,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2016,false,,,,,,,,,,,,,2.36,,,,,,2.36,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2016,false,,,,,,,,,,,,,2.47,,,,,,2.47,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2016,false,,,,,,,,,,,,,2.55,,,,,,2.55,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,AGO,Angola,Year,2016,false,,,,,,,,,,,,,2.71,,,,,,2.71,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2016,false,,,,,,,,,,,,,2.73,,,,,,2.73,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,BEN,Benin,Year,2016,false,,,,,,,,,,,,,2.74,,,,,,2.74,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,COG,Congo,Year,2016,false,,,,,,,,,,,,,2.79,,,,,,2.79,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EMR,Eastern Mediterranean,Country,PAK,Pakistan,Year,2016,false,,,,,,,,,,,,,2.89,,,,,,2.89,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,WPR,Western Pacific,Country,VUT,Vanuatu,Year,2016,false,,,,,,,,,,,,,2.93,,,,,,2.93,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2016,false,,,,,,,,,,,,,3.02,,,,,,3.02,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2016,false,,,,,,,,,,,,,3.1,,,,,,3.1,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,GAB,Gabon,Year,2016,false,,,,,,,,,,,,,3.11,,,,,,3.11,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2016,false,,,,,,,,,,,,,3.14,,,,,,3.14,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,WPR,Western Pacific,Country,COK,Cook Islands,Year,2016,false,,,,,,,,,,,,,3.23,,,,,,3.23,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2016,false,,,,,,,,,,,,,3.25,,,,,,3.25,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2016,false,,,,,,,,,,,,,3.28,,,,,,3.28,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,CIV,Côte d’Ivoire,Year,2016,false,,,,,,,,,,,,,3.35,,,,,,3.35,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2016,false,,,,,,,,,,,,,3.42,,,,,,3.42,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,GHA,Ghana,Year,2016,false,,,,,,,,,,,,,3.46,,,,,,3.46,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EMR,Eastern Mediterranean,Country,ARE,United Arab Emirates,Year,2016,false,,,,,,,,,,,,,3.47,,,,,,3.47,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2016,false,,,,,,,,,,,,,3.49,,,,,,3.49,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,SEAR,South-East Asia,Country,IND,India,Year,2016,false,,,,,,,,,,,,,3.5,,,,,,3.5,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2016,false,,,,,,,,,,,,,3.52,,,,,,3.52,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2016,false,,,,,,,,,,,,,3.58,,,,,,3.58,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2016,false,,,,,,,,,,,,,3.6,,,,,,3.6,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2016,false,,,,,,,,,,,,,3.65,,,,,,3.65,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,GMB,Gambia,Year,2016,false,,,,,,,,,,,,,3.68,,,,,,3.68,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2016,false,,,,,,,,,,,,,3.69,,,,,,3.69,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2016,false,,,,,,,,,,,,,3.73,,,,,,3.73,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2016,false,,,,,,,,,,,,,3.75,,,,,,3.75,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,MLI,Mali,Year,2016,false,,,,,,,,,,,,,3.77,,,,,,3.77,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2016,false,,,,,,,,,,,,,3.86,,,,,,3.86,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2016,false,,,,,,,,,,,,,3.92,,,,,,3.92,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2016,false,,,,,,,,,,,,,3.95,,,,,,3.95,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2016,false,,,,,,,,,,,,,3.96,,,,,,3.96,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,GUY,Guyana,Year,2016,false,,,,,,,,,,,,,4.02,,,,,,4.02,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2016,false,,,,,,,,,,,,,4.04,,,,,,4.04,,,EN,2021-12-14T23:00:00.000Z
GHED_CHEGDP_SHA2011,Current health expenditure (CHE) as percentage of gross domestic product (GDP) (%),numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2016,false,,,,,,,,,,,,,4.16,,,,,,4.16,,,EN,2021-12-14T23:00:00.000Z
